id,title,breadcrumbs,metacritic,esrb,warning1,warning2,warning3,warning4,warning5,warning6
10,Counter-Strike,All Games > Action Games,88,""
20,Team Fortress Classic,All Games > Action Games,"",""
30,Day of Defeat,All Games > Action Games,79,""
40,Deathmatch Classic,All Games > Action Games,"",""
50,Half-Life: Opposing Force,All Games > Action Games,"",""
60,Ricochet,All Games > Action Games,"",""
70,Half-Life,All Games > Action Games,96,""
80,Counter-Strike: Condition Zero,All Games > Action Games,65,""
130,Half-Life: Blue Shift,All Games > Action Games,71,""
220,Half-Life 2,All Games > Action Games,96,""
240,Counter-Strike: Source,All Games > Action Games,88,esrb_m,"Blood<br>
<br>
Intense Violence"
280,Half-Life: Source,All Games > Action Games,"",""
300,Day of Defeat: Source,All Games > Action Games,80,""
320,Half-Life 2: Deathmatch,All Games > Action Games,"",""
340,Half-Life 2: Lost Coast,All Games > Action Games,"",""
360,Half-Life Deathmatch: Source,All Games > Action Games,"",""
380,Half-Life 2: Episode One,All Games > Action Games,87,""
400,Portal,All Games > Action Games,90,""
420,Half-Life 2: Episode Two,All Games > Action Games,90,""
440,Team Fortress 2,All Games > Free to Play Games,92,""
500,Left 4 Dead,All Games > Action Games,89,""
550,Left 4 Dead 2,All Games > Action Games,89,""
570,Dota 2,All Games > Action Games,90,""
620,Portal 2,All Games > Action Games,95,""
630,Alien Swarm,All Games > Action Games,77,""
660,Portal 2 Sixense MotionPack DLC,All Games,"",""
730,Counter-Strike: Global Offensive,All Games > Action Games,83,""
1002,Rag Doll Kung Fu,All Games > Indie Games,69,""
1200,Red Orchestra: Ostfront 41-45,All Games > Action Games,81,""
1230,Mare Nostrum,All Games > Action Games,"",""
1250,Killing Floor,All Games > Action Games,72,esrb_m,"Blood and Gore<br>
<br>
Intense Violence<br>
<br>
Partial Nudity<br>
<br>
Strong Language"
1256,Killing Floor Outbreak Character Pack,All Games > Action Games > Killing Floor > Downloadable Content,"",""
1257,Killing Floor: Nightfall Character Pack,All Games > Action Games > Killing Floor > Downloadable Content,"",""
1280,Darkest Hour: Europe '44-'45,All Games > Action Games,"",""
1300,SiN Episodes: Emergence,All Games > Action Games,75,esrb_m
1500,Darwinia,All Games > Strategy Games,84,""
1510,Uplink,All Games > Strategy Games,75,""
1520,DEFCON,All Games > Strategy Games,84,""
1530,Multiwinia,All Games > Indie Games,76,""
1600,Dangerous Waters,All Games > Strategy Games,82,esrb_e,Violence
1610,Space Empires IV Deluxe,All Games > Strategy Games,79,esrb_e,"Mild Fantasy Violence<br>
"
1620,Jagged Alliance 2 Gold,All Games > Strategy Games,"",esrb_t,"Blood<br>
Strong Language<br>
Violence<br>"
1630,Disciples II: Rise of the Elves ,All Games > Strategy Games,80,esrb_t,Fantasy Violence<br>
1640,Disciples II: Gallean's Return,All Games > Strategy Games,84,esrb_t,Fantasy Violence<br>
1670,Iron Warriors: T - 72 Tank Command ,All Games > Strategy Games,56,esrb_m,"Blood<br>
Violence<br>"
1690,Space Empires V,All Games > Strategy Games,68,esrb_e,Mild Fantasy Violence
1700,Arx Fatalis,All Games > RPG Games,77,""
1840,Source Filmmaker,All Software > Video Production,"",""
1900,Earth 2160,All Games > Strategy Games,73,esrb_t,"Blood and Gore<br>
Language<br>
Violence"
1930,Two Worlds Epic Edition,All Games > RPG Games,65,esrb_m,"Blood and Gore<br>
Violence"
2100,Dark Messiah of Might &amp; Magic,All Games > Action Games,72,esrb_m,"Blood and Gore<br>
<br>
Intense Violence<br>
<br>
Language<br>
<br>
Partial Nudity"
2200,Quake III Arena,All Games > Action Games,"",esrb_m,"Animated Blood and Gore<br>
Animated Violence<br>"
2210,Quake IV,All Games > Action Games,81,esrb_m,"Blood and Gore<br>
Intense Violence<br>
Strong Language<br>
"
2270,Wolfenstein 3D,All Games > Action Games,"",esrb_m,"Animated Blood and Gore<br>
Animated Violence<br>"
2280,Ultimate Doom,All Games > Action Games,"",esrb_m,"Blood<br>
<br>
Gore<br>
<br>
Animated Violence<br>
<br>
Realistic Blood"
2290,Final DOOM,All Games > Action Games,"",esrb_m,"Blood<br>
<br>
Gore<br>
<br>
Animated Violence"
2300,DOOM II,All Games > Action Games,83,esrb_m
2310,QUAKE,All Games > Action Games,94,""
2320,QUAKE II,All Games > Action Games,"",esrb_m,"Blood<br>
Gore<br>
Animated Violence"
2330,QUAKE II Mission Pack: The Reckoning,All Games > Action Games,"",esrb_m,"Blood<br>
Gore<br>
Animated Violence"
2340,QUAKE II Mission Pack: Ground Zero,All Games > Action Games,"",esrb_m,"Blood<br>
Gore<br>
Animated Violence"
2350,QUAKE III: Team Arena,All Games > Action Games,69,esrb_m,"Realistic Violence<br>
Blood and Gore"
2360,HeXen: Beyond Heretic,All Games > Action Games,"",esrb_m,"Animated Violence<br>
Animated Blood<br>"
2370,HeXen: Deathkings of the Dark Citadel,All Games > Action Games,"",""
2390,Heretic: Shadow of the Serpent Riders,All Games > Action Games,"",""
2400,The Ship: Murder Party,All Games > Action Games,76,""
2420,The Ship: Single Player,All Games > RPG Games,"",""
2450,Bloody Good Time,All Games > Action Games,73,esrb_t,"Blood<br>
Comic Mischief<br>
Drug Reference<br>
Mild Language<br>
Suggestive Themes<br>
Use of Alcohol<br>
Violence<br>"
2500,Shadowgrounds,All Games > Action Games,74,esrb_m,"Blood and Gore<br>
<br>
Violence<br>
<br>
Language"
2520,Gumboy - Crazy Adventures&trade;,All Games > Indie Games,69,""
2540,RIP - Trilogy&trade;,All Games > Casual Games,"",esrb_t,"Blood<br>
Violence<br>"
2570,Vigil: Blood Bitterness&trade;,All Games > RPG Games,61,""
2590,Alpha Prime,All Games > Action Games,59,esrb_m,"Violence<br>
<br>
Blood and Gore<br>
<br>
Strong Language"
2600,Vampire: The Masquerade - Bloodlines,All Games > Action Games,80,esrb_m,"Blood and Gore<br>
Intense Violence<br>
Sexual Themes<br>
Strong Language"
2610,GUN&trade;,All Games > Action Games,76,esrb_m,"Blood and Gore<br>
Intense Violence<br>
Sexual Themes<br>
Strong Language<br>
Use of Alcohol<br>"
2620,Call of Duty&Acirc;&reg;,All Games > Action Games,91,esrb_t,"Blood<br>
<br>
Violence"
2630,Call of Duty&Acirc;&reg; 2,All Games > Action Games,86,esrb_t,"Blood<br>
<br>
Mild Language<br>
<br>
Violence"
2640,Call of Duty: United Offensive,All Games > Action Games,87,esrb_t,"Blood<br>
<br>
Mild Language<br>
<br>
Violence"
2700,RollerCoaster Tycoon&Acirc;&reg; 3: Platinum,All Games > Simulation Games,81,esrb_e,"Comic Mischief<br>
Mild Violence"
2710,Act of War: Direct Action,All Games > Action Games,82,esrb_t,"Blood<br>
<br>
Violence<br>
<br>
Language"
2720,ThreadSpace: Hyperbol,All Games > Action Games,"",esrb_e10
2780,ARMA: Combat Operations,All Games > Action Games,74,esrb_m,"Blood<br>
<br>
Strong Language<br>
<br>
Violence"
2800,X2: The Threat,All Games > Strategy Games,72,esrb_t,"Blood<br>
<br>
Use of Alcohol<br>
<br>
Violence"
2810,X3: Reunion,All Games > Strategy Games,71,esrb_t,"Drug Reference<br>
<br>
Mild Fantasy Violence"
2820,X3: Terran Conflict,All Games > Strategy Games,73,esrb_t,"Drug Reference<br>
<br>
Fantasy Violence<br>
<br>
Mild Language"
2840,X: Beyond the Frontier,All Games > Strategy Games,67,""
2850,X: Tension,All Games > Strategy Games,"",""
2870,X Rebirth,All Games > Simulation Games,33,""
2900,688(I) Hunter/Killer,All Games > Strategy Games,"",esrb_e,"Violence<br>
<br>
Mild Violence"
2910,Fleet Command,All Games > Strategy Games,"",esrb_e,"Violence<br>
<br>
Mild Violence"
2920,Sub Command,All Games > Strategy Games,84,esrb_e,"Violence<br>
Mild Violence<br>"
2990,FlatOut 2&trade;,All Games > Racing Games,76,esrb_t,"Mild Lyrics<br>
Violence<br>"
3000,GTI Racing,All Games > Racing Games,"",""
3010,Xpand Rally,All Games > Racing Games,82,""
3020,Call of Juarez&acirc;&#132;&cent;,All Games > Action Games,72,esrb_m,"Blood<br>
<br>
Intense Violence<br>
<br>
Language<br>
<br>
Sexual Themes"
3050,Xpand Rally Xtreme,All Games > Racing Games,"",""
3130,Men of War: Red Tide,All Games > Strategy Games,77,""
3170,King's Bounty: Armored Princess,All Games > RPG Games,82,""
3200,Painkiller: Black Edition,All Games > Action Games,81,esrb_m,"Blood and Gore<br>
Intense Violence<br>"
3230,Genesis Rising,All Games > Strategy Games,57,esrb_t,"Blood<br>
Fantasy Violence<br>
Mild Suggestive Themes<br>
Use of Alcohol<br>"
3260,Safecracker: The Ultimate Puzzle Adventure,All Games > Casual Games,69,esrb_e
3270,Painkiller Overdose,All Games > Action Games,65,esrb_m,"Blood and Gore<br>
Intense Violence<br>"
3300,Bejeweled 2 Deluxe,All Games,"",esrb_e
3310,Chuzzle Deluxe,All Games,"",esrb_e
3320,Insaniquarium Deluxe,All Games > Casual Games,"",esrb_e,"Animated Blood<br>
<br>
Mild Cartoon Violence<br>
<br>
Suggestive Themes"
3330,Zuma Deluxe,All Games > Casual Games,"",""
3340,AstroPop Deluxe,All Games,"",esrb_e
3350,Bejeweled Deluxe,All Games,"",""
3360,Big Money! Deluxe,All Games,"",""
3370,Bookworm Deluxe,All Games,"",""
3380,Dynomite Deluxe,All Games,"",esrb_e
3390,Feeding Frenzy 2 Deluxe,All Games,"",esrb_e
3400,Hammer Heads Deluxe,All Games,"",""
3410,Heavy Weapon Deluxe,All Games,"",esrb_e10,"Fantasy Violence<br>
Use of Tobacco<br>"
3420,Iggle Pop Deluxe,All Games,"",""
3430,Pizza Frenzy Deluxe,All Games,"",""
3440,Rocket Mania Deluxe,All Games,"",esrb_e
3450,Typer Shark! Deluxe,All Games,"",""
3460,Talismania Deluxe,All Games,"",""
3470,Bookworm Adventures Deluxe,All Games > Casual Games,82,""
3480,Peggle Deluxe,All Games,"",""
3483,Peggle Extreme,All Games > Casual Games,"",esrb_t,"Mild Blood<br>
Violent References<br>
"
3490,Venice Deluxe,All Games,"",""
3500,Mystery P.I.&trade; - The Lottery Ticket,All Games,"",esrb_e,Alcohol and Tobacco Reference
3510,Amazing Adventures The Lost Tomb&trade;,All Games > Casual Games,"",esrb_e,Alcohol and Tobacco Reference
3520,Mystery P.I.&trade; - The Vegas Heist,All Games > Casual Games,"",esrb_e,Alcohol and Tobacco Reference
3530,Amazing Adventures Around the World,All Games > Casual Games,"",esrb_e,Alcohol and Tobacco Reference
3540,Peggle&trade; Nights,All Games > Casual Games,76,esrb_e
3560,Bejeweled Twist,All Games > Strategy Games,78,esrb_e
3570,Mystery P.I.&trade; - The New York Fortune,All Games > Casual Games,"",esrb_e,Alcohol and Tobacco Reference
3580,The Wizard's Pen&trade;,All Games > Casual Games,"",esrb_e,Alcohol and Tobacco Reference
3590,Plants vs. Zombies GOTY Edition,All Games > Strategy Games,87,esrb_e10,"Animated Blood<br>
<br>
Cartoon Violence"
3600,Escape Rosecliff Island,All Games > Casual Games,"",""
3610,Mystery P.I. - Lost in Los Angeles,All Games > Casual Games,"",esrb_rp
3620,Zuma's Revenge!,All Games > Action Games,78,esrb_e,Mild Cartoon Violence
3630,Bookworm&trade; Adventures Volume&nbsp;2,All Games > Casual Games,79,""
3632,Bookworm&trade; Adventures Volume&nbsp;2 Demo,All Games,"",""
3700,Sniper Elite,All Games > Action Games,76,esrb_m,"Blood and Gore<br>
<br>
Intense Violence"
3710,Judge Dredd: Dredd vs. Death,All Games > Action Games,55,esrb_m,"Blood and Gore<br>
<br>
Intense Violence<br>
<br>
Strong Language"
3720,Evil Genius,All Games > Strategy Games,75,esrb_t,"Comic Mischief<br>
<br>
Suggestive Themes<br>
<br>
Violence"
3730,Aliens versus Predator Classic 2000,All Games > Action Games,"",esrb_m,"Animated Blood and Gore<br>
<br>
Animated Violence<br>
<br>
Strong Language"
3800,Advent Rising,All Games > Action Games,70,esrb_t,"Blood<br>
<br>
Mild Violence<br>
<br>
Language"
3810,BloodRayne,All Games > Action Games,65,esrb_m,"Blood and Gore<br>
<br>
Strong Language<br>
<br>
Violence"
3820,BloodRayne 2,All Games > Action Games,67,esrb_m,"Blood and Gore<br>
<br>
Intense Violence<br>
<br>
Sexual Themes<br>
<br>
Strong Language"
3830,Psychonauts,All Games > Action Games,87,esrb_t,"Cartoon Violence.<br>
<br>
Crude Humor<br>
<br>
Language"
3838,Psychonauts Original Soundtrack,All Games > Action Games > Psychonauts > Downloadable Content,"",""
3839,Psychonauts Original Score,All Games > Action Games > Psychonauts > Downloadable Content,"",""
3900,Sid Meier's Civilization&Acirc;&reg; IV,All Games > Strategy Games,94,esrb_e10,"Alcohol and Tobacco Reference<br>
<br>
Violence"
3910,Sid Meier's Civilization&Acirc;&reg; III Complete,All Games > Strategy Games,90,esrb_e,"Animated Blood<br>
<br>
Violence"
3920,Sid Meier's Pirates!,All Games > RPG Games,88,esrb_e,"Alcohol Reference<br>
<br>
Suggestive Themes<br>
<br>
Violence"
3960,Shattered Union,All Games > Strategy Games,67,esrb_t,Violence<br>
3980,CivCity: Rome,All Games > Strategy Games,67,esrb_e10,"Mild Violence<br>
<br>
Alcohol Reference"
3990,Civilization IV&Acirc;&reg;: Warlords,All Games > Strategy Games,84,esrb_e10,"Violence<br>
"
4000,Garry's Mod,All Games > Indie Games,"",""
4100,Poker Superstars II,All Games,"",""
4230,RACE - The WTCC Game,All Games > Racing Games,"",esrb_e
4290,RACE: Caterham Expansion,All Games > Racing Games,"",""
4300,RoboBlitz,All Games > Action Games,80,esrb_e10,Fantasy Violence<br>
4420,Silverfall,All Games > RPG Games,62,esrb_t,"Blood<br>
<br>
Violence"
4460,City Life 2008,All Games > Simulation Games,"",esrb_t,"Alcohol Reference<br>
<br>
Mild Violence<br>
<br>
Suggestive Themes<br>
"
4470,Silverfall: Earth Awakening,All Games > RPG Games,"",""
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,All Games > Action Games,82,esrb_m,"Blood and Gore<br>
<br>
Intense Violence<br>
<br>
Strong Language<br>
<br>
Use of Alcohol"
4520,Full Spectrum Warrior,All Games > Action Games,80,esrb_m,"Blood<br>
<br>
Strong Language<br>
<br>
Violence"
4530,Full Spectrum Warrior: Ten Hammers,All Games > Action Games,70,esrb_m,"Blood and Gore<br>
<br>
Violence<br>
<br>
Strong Language"
4540,Titan Quest,All Games > RPG Games,77,esrb_t,"Suggestive Themes<br>
<br>
Violence"
4550,Titan Quest - Immortal Throne,All Games > RPG Games,80,esrb_t,"Suggestive Themes<br>
<br>
Violence"
4560,Company of Heroes,All Games > Strategy Games,93,esrb_m,"Strong Language<br>
<br>
Blood and Gore<br>
<br>
Intense Violence"
4570,"Warhammer&Acirc;&reg; 40,000: Dawn of War&Acirc;&reg; - Game of the Year Edition",All Games > Strategy Games,86,esrb_m,"Blood and Gore<br>
<br>
Violence"
